custs_ids,custs_status,custs_verified,date_features_cted,date_features_uted
2EXTZUA,1,1,61434822.0,61434841.0
R7ODAD5,1,1,61434985.0,61435046.0
VZMDF0Q,1,1,61434996.0,61435044.0
AAOZYUG,1,1,61434996.0,61435051.0
AZC123N,1,1,61435017.0,61435089.0
DRIIP06,1,1,61435056.0,61435130.0
ABY0AFD,1,1,61435177.0,61435270.0
6V2YLG7,1,1,61435226.0,61435273.0
3EN3RMJ,1,1,61435258.0,61435421.0
7SJB41L,1,0,61435260.0,61435262.0
YC2OMPS,1,1,61435313.0,61435498.0
QHLJXNO,1,1,61435357.0,61435372.0
FQKVRBT,1,1,61435378.0,61435396.0
220BTUU,1,1,61435541.0,62388842.0
U8HCTTT,1,1,61435583.0,61435608.0
AYKMO6R,1,1,61435608.0,61435645.0
WNYVGRL,1,1,61435660.0,61435731.0
G3P9DET,1,1,61435670.0,61435745.0
WAA3P35,1,1,61435678.0,61435999.0
A75VPZ5,1,1,61435713.0,61435886.0
2IW71HZ,1,1,61435929.0,61435945.0
XV2NX4R,1,1,61436014.0,61436093.0
PYEMPDZ,1,1,61436078.0,61436216.0
8I7C756,1,1,61436082.0,66768170.0
9LJSSSP,1,1,61436088.0,61436106.0
DZH0DR9,1,1,61436175.0,61436184.0
DIO809F,1,0,61436188.0,61436190.0
5KRLKZJ,1,1,61436207.0,61436588.0
53KH7DT,1,0,61436211.0,61436213.0
ZSJYV7D,1,1,61436247.0,61436276.0
LJWO6ZU,1,1,61436313.0,61436575.0
8D6DTJK,1,0,61436348.0,61436349.0
1VV1LEX,1,1,61436398.0,61436480.0
Y58Q9S4,1,1,61436413.0,61436490.0
CPN7OO0,1,1,61436488.0,61436618.0
U92U7TG,1,1,61436505.0,61436584.0
YBWPJIW,1,0,61436553.0,61436555.0
RGOKQMU,1,1,61436557.0,61436630.0
04HS503,1,1,61436589.0,61436604.0
V0SCTNE,1,0,61436634.0,61436636.0
N4E9J12,1,0,61436634.0,61436637.0
VCLW67Q,1,0,61436635.0,61436636.0
ZD0WP2W,1,1,61436635.0,61436710.0
VZ74YUR,1,1,61436657.0,61436675.0
HOGDJD4,1,0,61436658.0,61436659.0
H9EE2X4,1,0,61436769.0,61436771.0
CAPQ0NH,1,0,61436788.0,61436790.0
GEFGEU6,1,1,61436810.0,65409883.0
C18HT1F,1,1,61436838.0,61437595.0
BXXWUOQ,1,1,61436915.0,61436999.0
37ZCFZQ,1,1,61436968.0,61437132.0
SKC91BE,1,1,61437021.0,61437359.0
KHO18AP,1,1,61437062.0,61437084.0
7I1V9FC,1,1,61437203.0,61437219.0
F0SP5DL,1,1,61437220.0,61437240.0
T4NXKV5,1,1,61437295.0,65815298.0
HUEO2EX,1,1,61437312.0,64332174.0
04FAB4F,1,1,61437494.0,61437527.0
QV5UZCA,1,1,61437510.0,61439555.0
EP1DYXJ,1,1,61437596.0,61520084.0
H020G2H,1,1,61437608.0,61437638.0
EZIC9GU,1,1,61437618.0,61437635.0
2GXNIOE,1,1,61437749.0,61437756.0
CL0KMWR,1,0,61437762.0,61437764.0
C1MNAOO,1,1,61437798.0,61437809.0
U7F6YX5,1,1,61437870.0,61437887.0
Y8C99IG,1,1,61437940.0,61437970.0
I68V18V,1,1,61437984.0,61438110.0
NCU39QJ,1,1,61438032.0,61438131.0
A0Q8IZS,1,1,61438064.0,65591841.0
Y3A5RYE,1,0,61438292.0,61438294.0
V5RJLCU,1,1,61438379.0,61595861.0
OPFAYS6,1,0,61438416.0,61438418.0
KXVT41A,1,1,61438429.0,61438453.0
4WRYZ9Q,1,1,61438459.0,61438488.0
KA04ARB,1,1,61438570.0,61438583.0
AI5NS6F,1,1,61438651.0,64444812.0
I5OG9U5,1,1,61438656.0,61438796.0
SBBB7V6,1,1,61438671.0,61438697.0
HJ4VNNH,1,1,61438676.0,61438722.0
D1QUKUA,1,1,61438677.0,61438725.0
PKKFV22,1,1,61438683.0,61438785.0
3OKWWYA,1,1,61438696.0,61438717.0
GH0EXM3,1,1,61438775.0,61438796.0
FRAIMQR,1,1,61438804.0,61438820.0
8ZFXFS7,1,1,61438932.0,61438953.0
LCVXP16,1,1,61438934.0,61438975.0
M0JASN9,1,1,61439051.0,61439109.0
98PD8KP,1,1,61439328.0,61439339.0
JXBQHP2,1,1,61439338.0,64463375.0
7GLJC65,1,1,61439401.0,61439421.0
1TA7CO4,1,1,61439467.0,62788482.0
MWBMPZ4,1,1,61439579.0,61439591.0
XJYI0LQ,1,1,61439685.0,61439720.0
3PBW5Z4,1,1,61439687.0,61439720.0
E03T6F7,1,1,61439725.0,61439743.0
PWZYD4Z,1,0,61439790.0,61439792.0
GKC9NZG,1,1,61439951.0,61439973.0
3V9B0VT,1,1,61439965.0,61439981.0
N1YUS7P,1,1,61439978.0,61439987.0
8BXD7O6,1,1,61440100.0,61440122.0
BZ7HKY3,1,1,61440116.0,61440126.0
FN06HWO,1,1,61440140.0,61440149.0
IFW4IF3,1,1,61440162.0,61440263.0
IXXAFJP,1,1,61440196.0,61440222.0
4LU1XIR,1,1,61440203.0,61440213.0
F8ETQT7,1,0,61440390.0,61440393.0
GNP0GWU,1,1,61440600.0,61440612.0
87TQC7I,1,1,61440745.0,61440764.0
OGXDES4,1,1,61440933.0,61440966.0
OA8LEYG,1,1,61440953.0,61440980.0
V9XX0RG,1,1,61441015.0,63245394.0
QZNCX23,1,1,61441140.0,61441188.0
MI44L7V,1,1,61441271.0,65886299.0
N0WWEHP,1,1,61441436.0,61441451.0
2R2B4SM,1,1,61441618.0,61441718.0
MVFWGZJ,1,1,61441684.0,61441690.0
VG0DKTW,1,1,61441793.0,61441849.0
8TBHXLK,1,1,61441906.0,61442011.0
B9KXLR0,1,1,61442125.0,61442163.0
59RWWV5,1,0,61442133.0,61442135.0
TZEE93M,1,1,61442315.0,61442356.0
G8LOIGV,1,0,61442342.0,61442344.0
U0EDO9K,1,1,61442346.0,61442370.0
R7SH26P,1,1,61442852.0,62131113.0
S3R667D,1,0,61442875.0,61442878.0
SIFR3FU,1,1,61443118.0,61443267.0
IEB1OGY,1,1,61443232.0,61443341.0
7CLVBXN,1,1,61443562.0,61443757.0
SZ3QOCW,1,1,61443572.0,63147328.0
2NVORPC,1,1,61443633.0,61443689.0
Y8UMEDD,1,0,61443690.0,61443692.0
0S81XEC,1,1,61443812.0,61443841.0
8CESI0G,1,1,61444190.0,61444208.0
Y5KKD26,1,1,61445123.0,63774235.0
JHZSR16,1,1,61445296.0,67282215.0
KD68ZYX,1,0,61445642.0,61445643.0
GKCUCH9,1,0,61445786.0,61445789.0
1XAEIB2,1,1,61445835.0,61445890.0
NQ8P66I,1,1,61445916.0,61445924.0
Z1EE1D2,1,1,61445995.0,61446006.0
4IX8I8H,1,1,61446149.0,61446237.0
GI4MBH2,1,0,61446272.0,61446273.0
ARQLIDY,1,1,61446350.0,61446478.0
H8PV1NO,1,1,61446580.0,61446598.0
T43LBQV,1,1,61447631.0,61447708.0
BC420RQ,1,1,61447711.0,61447778.0
C31F5KO,1,1,61447739.0,61447747.0
DXEFKKQ,1,1,61448035.0,62528919.0
6M0R8GD,1,0,61448965.0,61448968.0
4N13ZRC,1,1,61448965.0,61616518.0
GXKJGML,1,1,61449025.0,61449594.0
T05DTZU,1,0,61449096.0,61449098.0
0JLBU07,1,0,61449209.0,61449211.0
HNFHCLG,1,1,61449239.0,61449381.0
GY7LIKW,1,1,61449373.0,61449654.0
RDZLNTF,1,0,61450123.0,61450125.0
Y6ZNCOS,1,1,61450151.0,61450293.0
PBH76G4,1,1,61450203.0,61450391.0
HEKCOQS,1,0,61450275.0,61450277.0
XB7X4RV,1,1,61450380.0,65166908.0
C1GBONQ,1,1,61450581.0,61450825.0
136CC4Z,1,1,61450655.0,61451166.0
IAVROTZ,1,1,61450732.0,61450876.0
O6Q0KSF,1,1,61451399.0,61451445.0
SK4CQ53,1,1,61451718.0,61451873.0
0OQ06ZS,1,1,61451782.0,61451876.0
7XO1X7U,1,1,61453505.0,61453558.0
FZJGZ9Z,1,1,61453830.0,62149879.0
YKFSIS4,1,1,61454354.0,61454780.0
7N71J5O,1,1,61454794.0,61455064.0
MZKKGJU,1,1,61455449.0,61455517.0
UB83DW8,1,1,61455979.0,61456009.0
EXG1R3Y,1,1,61456181.0,61456228.0
QBPWBK6,1,1,61457019.0,61457035.0
FUKA6VX,1,1,61457784.0,61457814.0
MBGYI5K,1,0,61457948.0,61457950.0
8PNFF4T,1,1,61458348.0,66020182.0
G5TQ5ZS,1,1,61459634.0,61459700.0
FKHS1SA,1,1,61462395.0,61462434.0
ERLU9I9,1,1,61464446.0,61464455.0
SS6QHOR,1,1,61471725.0,62275666.0
4BR5OZJ,1,1,61475336.0,61475423.0
KY3D9LW,1,1,61477253.0,61477312.0
8FTU89F,1,1,61477982.0,61478005.0
0D18F5T,1,1,61481376.0,61501169.0
E1768DZ,1,1,61484798.0,61484932.0
D1P2PEV,1,1,61486658.0,64813449.0
S3OBJ0J,1,1,61487352.0,61487462.0
H87BVPN,1,1,61487367.0,61487397.0
CXHMHUQ,1,1,61488930.0,61488954.0
2GMTW7B,1,1,61489536.0,61489943.0
4WTZYIW,1,0,61490221.0,61490223.0
B98JJWI,1,1,61491021.0,61491192.0
PM7JLZ2,1,1,61492580.0,63317789.0
5BTW9C1,1,1,61494027.0,61494219.0
RQRWH3J,1,1,61494706.0,61494732.0
940BL0X,1,1,61495345.0,61495389.0
R3ROPLF,1,1,61495348.0,61495432.0
HS3PJ98,1,1,61495423.0,61495436.0
QOTZ0T0,1,1,61496171.0,61496179.0
V5TKXII,1,1,61496394.0,61496454.0
QNP6U6C,1,1,61496817.0,61496827.0
S68I2R5,1,1,61497057.0,61497066.0
XETTXRZ,1,1,61497221.0,62386542.0
DXXLFRR,1,0,61497512.0,61497515.0
WGQ01I0,1,1,61498943.0,61498975.0
HHCZ7F9,1,1,61498996.0,61499059.0
1YS9JNP,1,1,61499526.0,61499638.0
MXC5WW2,1,1,61499668.0,61500659.0
S15WNSA,1,1,61499879.0,61502397.0
VDDOQOT,1,1,61499910.0,61499951.0
T132QHL,1,1,61500048.0,61500061.0
S1BCPZX,1,1,61500089.0,61500314.0
AX05V4X,1,1,61500576.0,61500587.0
X11BRR8,1,1,61500959.0,61500983.0
U6F5U63,1,1,61501016.0,61501146.0
HESJAYR,1,1,61501258.0,61501429.0
L9XDNIV,1,1,61501567.0,61501583.0
00NAL8D,1,1,61501641.0,61501656.0
SV66ZLA,1,1,61501776.0,61501795.0
LG4BJJG,1,1,61502267.0,61502296.0
R8W4J61,1,1,61502329.0,62389407.0
NC2EE11,1,0,61502329.0,61502331.0
EYR10LP,1,1,61502942.0,61503040.0
ZBAKPLH,1,0,61503706.0,61503708.0
ZHIXD75,1,1,61503737.0,61503770.0
CHQOG14,1,1,61503950.0,61504028.0
3A52X97,1,1,61504001.0,61504061.0
CKGLE52,1,1,61504227.0,61504246.0
AR0B7YG,1,1,61504429.0,61504495.0
MWC0RDG,1,1,61504534.0,61506702.0
1E93KXB,1,1,61504621.0,61504633.0
7TDX2CU,1,1,61504883.0,61504926.0
PCTHPUU,1,1,61504899.0,61504915.0
HAAAKAZ,1,1,61504974.0,61504991.0
LFWX5TD,1,1,61505237.0,61505449.0
2Y2VH8O,1,1,61505331.0,61505485.0
5EC2J9X,1,1,61505621.0,61505717.0
NRLYHB4,1,1,61505686.0,61505701.0
0AAO8TP,1,1,61505869.0,61506086.0
CXESPZ6,1,1,61506339.0,61506395.0
CON8Q6V,1,1,61506659.0,62230569.0
6OUZ5VH,1,1,61507946.0,61508091.0
TV9BWJD,1,0,61508337.0,61508339.0
KEOB3YI,1,1,61508639.0,61508660.0
NNI6CL9,1,0,61508643.0,61508645.0
MM5IMTA,1,0,61508764.0,61508766.0
9BP052M,1,0,61509039.0,61509041.0
NZZS96U,1,1,61511101.0,61511119.0
83KO695,1,1,61511135.0,61511199.0
CM41U7L,1,1,61511717.0,61511728.0
L582FAH,1,1,61513136.0,61513162.0
ICYKWCI,1,1,61513152.0,61513167.0
J4N3X8F,1,1,61513853.0,61513874.0
R4IV48B,1,1,61513915.0,64991919.0
LBIX1Q1,1,1,61514394.0,61514418.0
5EIG2EE,1,1,61514448.0,68001553.0
ZGBP30N,1,1,61514923.0,61514940.0
XH1K3ZD,1,1,61515552.0,61515570.0
21T8Y1W,1,1,61515848.0,61515861.0
DEU70I1,1,1,61516042.0,61516055.0
FWM0Y4D,1,1,61516078.0,62630005.0
1IWK2JA,1,1,61516154.0,61516222.0
FZNRDR2,1,1,61516169.0,61516201.0
VXBQUFG,1,1,61516272.0,61516372.0
9TYSUPU,1,1,61516821.0,61516868.0
DS3ZINO,1,1,61517102.0,61517186.0
RZDCB2G,1,1,61517122.0,61517130.0
8EEZBD4,1,1,61517529.0,61517686.0
UCUUA3C,1,1,61517968.0,64118558.0
YAV3P0P,1,1,61518397.0,61518486.0
OSOTWI8,1,1,61519373.0,61519432.0
IK42IUZ,1,1,61519805.0,61519831.0
0UVX8EM,1,1,61520335.0,61520348.0
4INX0YL,1,1,61520450.0,61522733.0
B7QAIV5,1,1,61520769.0,61520780.0
SJT38G4,1,1,61520826.0,61520879.0
XZ9D9AO,1,1,61520837.0,61520846.0
RDEYG1T,1,1,61521325.0,61763049.0
H4T9NBD,1,1,61521335.0,61521374.0
IHHKTSU,1,1,61521613.0,61521638.0
BEV3WUD,1,1,61521928.0,61522057.0
PIQZQGO,1,1,61522076.0,61522091.0
OUB6LJ5,1,1,61522185.0,61522291.0
W1ZRZ1U,1,1,61522287.0,61522409.0
D1BTV9Q,1,0,61522654.0,61522657.0
W0E7MRA,1,1,61523145.0,61523223.0
38ZKL00,1,1,61523261.0,61523281.0
485XX7F,1,1,61523780.0,61589707.0
CB3AWQK,1,1,61523986.0,61524007.0
H575HRP,1,1,61524572.0,61524595.0
U2F6GGC,1,0,61524823.0,61524825.0
MIYCMHF,1,1,61525541.0,61525585.0
DS6RQ1E,1,1,61525560.0,61525578.0
NOY8SF6,1,1,61525592.0,61525604.0
C80IGSB,1,1,61525638.0,61525655.0
6W4WFQQ,1,1,61525700.0,61525715.0
GO2A0WZ,1,1,61525791.0,61525812.0
8I059R2,1,1,61525798.0,61525808.0
LE9X5WU,1,0,61525958.0,61525960.0
WVWFGY9,1,1,61526122.0,61527402.0
O4J3U7I,1,1,61526391.0,61526522.0
GPP4M8I,1,1,61526563.0,61526585.0
NW157HR,1,1,61526665.0,61526685.0
VPJIJG7,1,1,61526814.0,61526824.0
EU2Y7W2,1,0,61527094.0,61527096.0
GA656JD,1,0,61527137.0,61527139.0
S61G8UH,1,0,61528327.0,61528329.0
KZICE68,1,0,61528381.0,61528383.0
2IDD243,1,1,61528381.0,61528473.0
5EK7HDY,1,1,61529079.0,61529092.0
FYVZR6T,1,0,61529532.0,61529534.0
9PZ5ZQ0,1,1,61530240.0,61530260.0
LM9ECG4,1,0,61530472.0,61530474.0
XG60QJN,1,1,61530685.0,63490250.0
ZHDFEB8,1,1,61531317.0,61531411.0
64R1Z6M,1,1,61531386.0,61531399.0
2YV857Q,1,1,61531527.0,61531575.0
MH3ZDGH,1,1,61531990.0,61532020.0
56K2EMD,1,1,61531997.0,61532042.0
6MG3NWX,1,1,61532038.0,61532058.0
GC68KPR,1,1,61532305.0,61532313.0
KG5UP9A,1,1,61532309.0,61532571.0
YE0UU95,1,1,61532598.0,61532621.0
RXYVTWO,1,1,61533401.0,61533415.0
3IHFZG9,1,0,61533626.0,61533628.0
EIQ3ML3,1,1,61533894.0,61534002.0
AG1XU8M,1,1,61534411.0,61534431.0
TJZVHIO,1,1,61534531.0,61534539.0
IVX5FAJ,1,1,61535535.0,61535570.0
COBRRQ8,1,1,61536238.0,61536292.0
OW1LJVR,1,1,61536294.0,61536371.0
1XDE7FZ,1,1,61536330.0,61536391.0
R3EN0VG,1,1,61536478.0,61536517.0
A1GA29Z,1,1,61536582.0,61536603.0
SGLS944,1,1,61536594.0,61536618.0
P2GS63A,1,1,61538995.0,61539010.0
1HPUPXW,1,1,61539023.0,61539315.0
AKHJWJC,1,1,61539249.0,61539270.0
2E3ALC5,1,1,61539500.0,61539776.0
JUUDZJN,1,1,61539516.0,61539608.0
YI9DV7T,1,1,61540004.0,61540016.0
LTBFHTM,1,1,61540090.0,61540151.0
W82861V,1,1,61540673.0,61540732.0
H5M6HO6,1,1,61540830.0,61540866.0
WMP51HQ,1,1,61541031.0,61541075.0
1HM1BBS,1,1,61541256.0,61541444.0
0880R2V,1,1,61541679.0,61541699.0
UPT6DF6,1,1,61542835.0,61543010.0
K3UTHKO,1,1,61548921.0,61548929.0
N6MK2JE,1,1,61550081.0,61550181.0
IHDELQR,1,1,61570528.0,61570621.0
TX38F99,1,0,61573546.0,61573547.0
XWX54Z5,1,1,61575189.0,61575276.0
6069ZU9,1,0,61576613.0,61576616.0
HCE79FB,1,1,61579234.0,61580189.0
U6NJRW8,1,1,61579542.0,61579582.0
C5A7M4B,1,1,61579695.0,61579847.0
BEC9FD2,1,1,61579707.0,61579761.0
VZ9KMOF,1,1,61580866.0,61580954.0
2PUAAB8,1,1,61581076.0,61581425.0
9RW9VXX,1,1,61581360.0,61581395.0
5CNU44F,1,1,61582061.0,61582159.0
KLCRG1X,1,1,61582629.0,61582662.0
XC04Y64,1,1,61582686.0,61582703.0
HBKJ0AV,1,1,61583148.0,61583164.0
LM5YE6A,1,0,61583359.0,61583361.0
VQAPQEU,1,1,61583612.0,61583625.0
PW1QWDB,0,1,61584168.0,61590146.0
Y01LA4N,1,1,61584263.0,61584282.0
QOT8ABF,1,1,61584272.0,61584293.0
CJ0ELEU,1,1,61584959.0,61585137.0
HGQPXT4,1,1,61586380.0,61586408.0
6126RED,1,1,61586419.0,61586478.0
BUWMB4R,1,1,61586996.0,61587035.0
J6JV6Q0,1,1,61587101.0,61587449.0
1F4B9M2,1,0,61587192.0,61587194.0
GFU5KQ0,1,1,61587909.0,61587921.0
QSA5VTX,1,1,61589348.0,61589363.0
SH28CVS,1,1,61591650.0,61591778.0
MIT7B08,1,1,61592919.0,61592933.0
8RTR4ON,1,1,61593958.0,61593992.0
B9MX3MN,1,1,61593991.0,61594021.0
K7J1GK3,1,1,61594793.0,61594841.0
IT4GBZT,1,1,61594817.0,61595297.0
PBXVZW9,1,1,61595439.0,66798667.0
8XRGNOT,1,1,61596666.0,61596852.0
MX40DK2,1,1,61597063.0,61597164.0
8CXGAVG,1,1,61597183.0,61597242.0
4YSELM7,1,1,61597998.0,61598018.0
VEEA3EY,1,1,61598298.0,61598305.0
W3FL66C,1,1,61598527.0,61598732.0
LOU2M4P,1,1,61598549.0,61598652.0
9Q4OGWO,1,1,61599124.0,61599139.0
33FLV4L,1,1,61599760.0,61599953.0
PV3S2UC,1,1,61600952.0,61600979.0
QKLE7W4,1,1,61601233.0,61601257.0
XI84MQQ,1,1,61601383.0,61601458.0
574KK63,1,1,61601813.0,61601907.0
AMLST8Z,1,1,61602138.0,61603254.0
D1O87P7,1,0,61602361.0,61602364.0
UQ4FFBN,1,1,61602703.0,61602730.0
76IMWEW,1,1,61603320.0,61603358.0
6Y1D7CE,1,1,61603493.0,61603806.0
H5KYTPM,1,1,61603545.0,61603960.0
9WI8088,1,1,61603805.0,61603877.0
9QAQBJY,1,1,61603959.0,61603982.0
U04CC87,1,0,61604426.0,61604428.0
YLY8SDQ,1,1,61606483.0,61606533.0
3ODP36Q,1,1,61607235.0,61607429.0
YXW73P0,1,1,61607554.0,61607580.0
7QQJYXI,1,1,61607568.0,61855462.0
GZSRT2O,1,1,61608030.0,66555685.0
QXLCK2F,1,1,61608035.0,61608061.0
QTBRMLX,1,1,61608553.0,61608577.0
EH0M0EF,1,1,61608588.0,61608623.0
MXFJTQN,1,0,61608692.0,61608694.0
SCPMUQ3,1,1,61608725.0,61608758.0
WEDCTMD,1,1,61608812.0,61608864.0
IC4DPVL,1,1,61609181.0,61609340.0
I0XQ5HU,1,1,61609637.0,61609763.0
EECKHYX,1,0,61609639.0,61609641.0
CBCKM15,1,1,61609750.0,61609975.0
4C6O0V5,1,1,61609821.0,61946041.0
E4OW5KO,1,1,61609842.0,61610093.0
HACTHMS,1,1,61610070.0,61610096.0
CKH26TQ,1,1,61610130.0,61610174.0
J3GEOBF,1,1,61610538.0,61610600.0
VMOXALQ,1,1,61610544.0,61610582.0
RU43CXC,1,1,61610578.0,61610701.0
ZQWLV91,1,1,61610633.0,61610660.0
KZ26FG8,1,1,61610645.0,61610888.0
SXBTQLT,1,1,61610858.0,61610874.0
DED4O6S,1,1,61610907.0,61610938.0
FWG4R6J,1,1,61610936.0,61610986.0
LQXX7KB,1,1,61611033.0,61611054.0
0WWBQ8X,1,1,61611307.0,61611318.0
KX015TX,1,1,61611330.0,61622231.0
4ZW2XNR,1,1,61611398.0,61611488.0
68LSFPC,1,1,61611500.0,61611543.0
P6QFE8D,1,1,61611641.0,61611654.0
9K1TEXT,1,1,61611958.0,61612001.0
6M338SU,1,1,61612177.0,61612206.0
KNIIUVE,1,1,61612376.0,61612502.0
Q49P9BG,1,1,61612635.0,61612645.0
W22VH4O,1,1,61613298.0,61613964.0
NFSRDUO,1,1,61613453.0,61613661.0
HK1CSRY,1,1,61613530.0,61613548.0
8ISZEB6,1,1,61614073.0,61614106.0
30RVPRD,1,1,61614084.0,61616723.0
SWD8I4Z,1,1,61614103.0,61614124.0
94T40UF,1,1,61614360.0,61614500.0
EVUR2Q1,1,1,61614413.0,61614708.0
8F7NN2O,1,1,61614813.0,61614832.0
3DH7C2U,1,1,61614992.0,61615007.0
LJNQDUQ,1,1,61615131.0,61615143.0
UE21NVP,1,1,61616517.0,61616537.0
SAZD1YV,1,1,61616642.0,61616660.0
6GJO5TO,1,1,61616898.0,61616912.0
25DC1NM,1,1,61617263.0,61617388.0
26LFMPX,1,1,61617266.0,61617320.0
8DS3YCQ,1,1,61617624.0,61618087.0
Z2ESAWC,1,1,61617869.0,61617881.0
51M0TY8,1,1,61618690.0,61618705.0
LF7MP9Y,1,1,61618693.0,67802848.0
4OTGJ5I,1,0,61619544.0,61619546.0
602QBWZ,1,0,61619544.0,61619546.0
R4JJ2EB,1,1,61621257.0,61621273.0
O74F3E6,1,1,61621908.0,61621924.0
NO2TXCP,1,1,61622091.0,61622107.0
9R1FPRX,1,1,61622755.0,61622774.0
U1YJL4V,1,1,61622768.0,61622786.0
7RDT5L5,1,0,61622771.0,61622773.0
08MD8C4,1,1,61623559.0,61623573.0
57RKCX8,1,1,61624430.0,61624449.0
2PVF5DU,1,1,61624541.0,61624610.0
QZ018N1,1,1,61624854.0,61624934.0
F958C4W,1,1,61624951.0,61625144.0
14Y8QHI,1,1,61625609.0,61625631.0
I49UOPW,1,1,61625882.0,61625932.0
DTNK1YY,1,1,61628629.0,61628660.0
47U36XC,1,1,61630716.0,61630737.0
A1Y7LTW,1,1,61652858.0,61652995.0
PXFIU2A,1,1,61653499.0,61653983.0
OCY9EA8,1,1,61653766.0,61653781.0
WJPMRGN,1,1,61656418.0,61656436.0
PF5Q90G,1,1,61656490.0,61656528.0
0TAL6MB,1,1,61658559.0,61659616.0
X6JB8SL,1,1,61660878.0,61660910.0
0CC7S3G,1,0,61662728.0,61662730.0
M5FDSSH,1,1,61664184.0,61664382.0
3394ST0,1,1,61665444.0,61665470.0
CSDNDWL,1,1,61667960.0,61667986.0
RWNUP6C,1,1,61668551.0,61668580.0
7RJM6Z8,1,1,61668629.0,61668642.0
0ER3XX0,1,1,61668690.0,61668918.0
8ASCNX7,1,1,61669075.0,61669096.0
05GQWLD,1,1,61669233.0,61669246.0
GI2O9S2,1,1,61670087.0,61670523.0
GGQWJHM,1,1,61672210.0,61672281.0
S071D98,1,1,61672576.0,61672623.0
KW0XBPJ,1,1,61672649.0,61672691.0
1M595JT,1,1,61673357.0,61673375.0
44ZVK1K,1,1,61673564.0,61673620.0
I3X1UB5,1,1,61673581.0,61673856.0
WAXBF7J,1,1,61674059.0,61674078.0
0NX4GBA,1,0,61674181.0,61674183.0
N9P48IS,1,1,61674630.0,61674642.0
GFICZ72,1,1,61675009.0,61956492.0
ZFXNMTT,1,1,61675500.0,61675520.0
8DEQ5AC,1,1,61676658.0,61676686.0
V9KWQVN,1,1,61677220.0,61677234.0
QV8E2PA,1,1,61677273.0,61677282.0
QOVAE9D,1,1,61679946.0,61680669.0
RYCA49Z,1,1,61681766.0,61681823.0
3YW8BFE,1,1,61682467.0,61682990.0
3TFGIWB,1,1,61683685.0,61683927.0
3BD0D9N,1,0,61683833.0,61683835.0
U82O5B7,1,1,61684718.0,61684740.0
DUU6N86,1,1,61685733.0,61685761.0
1Y7XCRT,1,1,61686297.0,61686337.0
NGBFW79,1,1,61686662.0,61686702.0
K3A8VNW,1,1,61686695.0,61686728.0
2PKD7D5,1,1,61687881.0,61687912.0
5LGWBHB,1,1,61688429.0,61688498.0
CNHTTP1,1,1,61688532.0,61688554.0
D3MVPX6,1,1,61688670.0,61688688.0
70U774J,1,1,61688884.0,61688909.0
43YSCHR,1,1,61689200.0,61689213.0
6YUSTGC,1,1,61690123.0,61690205.0
5RB6MNQ,1,1,61690729.0,61690760.0
MQKE3ZX,1,1,61691179.0,61791962.0
TAD5WA3,1,1,61692343.0,61692389.0
8OVE3NP,1,1,61692448.0,61692465.0
YJX8WOA,1,1,61692481.0,61692496.0
DX472XQ,1,1,61692508.0,61692523.0
4W6RFS3,1,1,61692710.0,61692720.0
JGWVTSG,1,0,61693055.0,61693057.0
GR5L11L,1,1,61693236.0,61693267.0
53D4DLN,1,1,61693345.0,61693390.0
8PWGBTQ,1,1,61694001.0,61694033.0
3T12BPW,1,1,61694014.0,61694051.0
I7E7UCZ,1,1,61694267.0,61694418.0
WJNHIX7,1,1,61694531.0,61694593.0
CRRT4J9,1,1,61694892.0,61694902.0
7R9IQ1D,1,1,61695351.0,61695366.0
JL0FM2U,1,1,61695387.0,61695425.0
S732IZ6,1,1,61695498.0,61695520.0
LR4N96L,1,1,61695608.0,61695616.0
2XEFHAS,1,1,61695612.0,61695627.0
6VYK18Y,1,1,61695803.0,62833929.0
YD6UHGZ,1,1,61696149.0,61696188.0
ZRD3MX0,1,1,61696565.0,61700560.0
CZREFFW,1,1,61697208.0,61697382.0
JZOSKBX,1,0,61698138.0,61698140.0
KMBAH7A,1,0,61698168.0,61698170.0
KGGALUW,1,1,61698329.0,61698352.0
HU8XUXF,1,1,61699299.0,66972488.0
1D5T65O,1,1,61699946.0,61699980.0
5Y8VBY4,1,1,61700145.0,61700151.0
L9NDDHE,1,1,61700503.0,61700522.0
Y9W3ZLL,1,1,61700886.0,61700897.0
IDRY2N8,1,1,61701152.0,61701174.0
TRSKJBC,1,1,61701489.0,61701653.0
4FB5O1P,1,0,61701737.0,61701739.0
RBAG2ED,1,1,61701739.0,61701777.0
68SA043,1,1,61702367.0,61702449.0
1AJ5R1D,1,1,61702527.0,61702658.0
JY1K2WF,1,1,61702738.0,61702768.0
WF5I3UO,1,1,61703184.0,61703205.0
TDIPHGQ,1,1,61703281.0,61703360.0
YD65JM6,1,1,61703359.0,61703371.0
PGW713J,1,1,61703476.0,61703972.0
ZM4F9CY,1,0,61703692.0,61703694.0
K5I07B8,1,0,61703985.0,61703987.0
1JFQGLK,1,1,61704016.0,61704053.0
QAD6EAG,1,1,61704368.0,61704534.0
PEVQCJS,1,1,61704899.0,61705108.0
ZIDB3U3,1,1,61704962.0,61705055.0
XEYGP33,1,1,61705048.0,61705061.0
7C4GMY3,1,1,61705456.0,61705567.0
3SVKYAZ,1,1,61705733.0,61705834.0
AV07PAT,1,1,61706617.0,61706648.0
25G6WZI,1,1,61706769.0,61706794.0
WYR3S7Q,1,1,61706827.0,61706841.0
